ID	Title	Type de document	Dernière modification	Cote	Datum	Auteur	Destinataire	Résumé
3945		Brief	2022-10-27 12:28:34	C06/S43/330-333	1818-01-03	Salm, Constance de	Raboteau, Pierre Paul 	Verse der CdS zum Jahreswechsel. Schnelle und nicht gute Verse als Antwort auf schöne Verse des R. Briefe wiegen ein persönliches Gespräch mit Freunden nicht auf. Trotzdem große Freude der CdS bei Empfang von Briefen ihrer Freunde. Fortsetzung des Briefs nach Unterbrechung durch Krankheit und verschiedene Beschäftigungen. Grüße an gemeinsame Freunde. Artikel über den „Discours sur l'étude” in den „Annales” von Millin und im „Journal de Paris”. Vergessen dieser Angelegenheit durch Arbeit an einem neuen Werk. Ablenkung von moralischem und physischem Leiden der CdS auf dem Land. Krankheit und Leiden des L.B. Francq und daraus entstehende Belastungen. Warten auf schönes Wetter. Zusammentreffen des SRD mit Hardenberg in Koblenz und Hoffnung auf Klärung ihrer Position. Nur durch die so erlangte Ruhe kann CdS sich guten Gewissens entfernen. Briefe Lantiers, in denen er von seinem bevorstehenden Tod schreibt. Tod des Clavier. Trauer der CdS über schrumpfenden Freundeskreis. Durch ihre Abwesenheit können Verluste nicht ersetzt werden. Briefe mit Versen von und an Lantier und Sorge um Lantier bei ausbleibender Antwort. Häufiger Briefwechsel mit Ponce. Wiederaufnahme der Mittwochstreffen zusammen mit SRD. Ehrwürdige Erscheinung des SRD. Lebhaftigkeit der CdS. Dank für Bulletin, Verse und Lieder des R. Nachtrag: Ungeordneter und mehrfach unterbrochener Brief.
3946		Brief	2022-10-27 12:28:34		1818-06-00	Salm, Constance de	Raboteau, Pierre Paul 	Versendung eines Abschiedsrings (Tradition zwischen den Freunden der CdS).
3947		Brief	2022-10-27 13:09:40	C06/S43/385-386	1818-08-12	Salm, Constance de	Raboteau, Pierre Paul 	Mehr Zeit zum Briefeschreiben während eines Aufenthalts in der Stadt. Die Anwesenheit wichtiger Personen zieht viele Menschen an. Aachen ähnelt momentan einer Großstadt wie Paris. Anwesenheit von Damen, Fräulein, Gaunern etc. Starke Erhöhung der Mietpreise. Bedarf der CdS und SRDs: 4 Zimmer und 4 Zimmer für das Personal. Probleme der CdS mit ihrer gewöhnlichen Mietwohnung. Auflösung des Mietverhältnisses, das über einen Hauptmieter bestand. Geldgier des Vermieters, des Grafen Belderbusch, und diesbezügliche Auseinandersetzung. Im letzten Moment vereitelter Kauf eines Hauses. Die Tochter der CdS wartet währenddessen auf sie. Krankheit des L.B. Francq. Zusendung einiger Strophen der CdS an Ponce, die vor dem Athénée des arts vorgetragen werden. Beschäftigung der CdS mit ihrem Hund.
3948		Brief	2022-10-27 12:40:43	C06/S43/387-389	1818-08-17	Salm, Constance de	Raboteau, Pierre Paul 	Freude über Bulletin des R. Zweiter Prozess der 'Affaire Fualdès'. Tod des ältesten Sohnes des Hompesch durch Ertrinken. Die Familie erfährt von dem Tod durch einen zurückgesandten Brief mit dem Stempel „verstorben”. Mangelnde Menschlichkeit. Zweiter Todesfall des Jahres in der Familie Hompesch. Nur noch 2 von 6 Kindern leben, einer davon ist Soldat. Anteilnahme des Landes. Bericht über Beerdigung im „Journal de Liège”. Häuserkauf der CdS in Aachen. Besitz eines Hauses in einem Land, wo sie ihr ganzes Leben sein wird, gibt CdS Rückhalt. Finanzierung durch Verkauf eines Parisers Hauses. CdS als Bürgerin Aachens. Trost durch diese Idee in Dyck. Wiederbelebung durch Aufenthalt in der Stadt. Aachen als französische Stadt mit vielen Fremden. Dadurch Gewöhnung der Bewohner an verschiedene Lebensarten, die jedem selbst überlassen bleiben, und Gefallen der CdS. Bedürfnis der CdS nach ihren Gewohnheiten, die sie in ihrer vorigen möblierten Wohnung nicht hatte. Anwesenheit vieler Bekannter. Gerüchte um den Prinzen August von Preußen und J. Récamier. Distanz der CdS zu diesen Rivalitäten. Möglichkeit, dass der Kongress nicht in Aachen stattfindet. Hoffnung auf ein Ende der teuren Mietpreise. Ankämpfen des L.B. Francq gegen seine Krankheit und seine mögliche Rückkehr nach Paris aus geschäftlichen Gründen. Freude der Tochter über die Rückkehr und Bedauern der CdS über diese Trennung. Bitte um schnelle Antwort des R.
3949		Brief	2022-10-27 12:29:13	C06/S43/394-396	1818-09-08	Salm, Constance de	Raboteau, Pierre Paul 	Verse. CdS hat vergessen, sich in ihrem vorigen Brief bei R. für sein Lied zu bedanken. Diesbezügliche Erklärungen und Entschuldigung. CdS hat ihre Strophen nicht extra für das Athénée des arts verfasst. Furcht der CdS, über Politik zu sprechen. Einfluss der Politik auf alle Bereiche und Schwierigkeit, ihr gleichgültig gegenüberzustehen. Verletztheit der CdS über Spott der Zeitungen über politische Frauen als Grund für ihre Scherze. CdS geht es um Gegenseitigkeit und nicht um Rechte, wie R. sagt. R. hat sie missverstanden. Unwichtigkeit dieser Schrift. Abreise ihrer Tochter und deren Mannes trotz seiner Krankheit. Geplante Reise der CdS nach Aachen und nach Paris. Verschiedene Besuche anlässlich des Geburtstags des SRD und Freude der CdS, wieder allein zu sein. Trauer der Familie Hompesch. Gesundheitszustand der CdS und Einfluss des Alters.
3975		Brief	2022-10-26 12:18:20	C06/S43/199-201	1817-06-14	Salm, Constance de	Raboteau, Pierre Paul 	Briefe des R. und ihrer Freunde als Lichtblick. Gesundheitszustand CdS‘. Anstrengende Umstellung. Wiederaufnahme der Arbeit und Anstrengungen. Bedürfnis nach Ruhe. Klarsicht und Erfahrung der Personen im Alter von CdS und R. durch Erleben unglücklicher Zeiten. Dieser Erfahrungsschatz geht verloren. Diesbezügliche Verse. Ruhige Zukunftsaussichten. Alter. Notwendigkeit, sich an Umstände und Gegebenheiten anzupassen. Neue Gelassenheit der CdS, was ihre eigenen Angelegenheiten betrifft. Aufregung des ersten Moments. Hoffnung auf reale Vorteile durch positiven Ausgang ihrer Angelegenheit und Wichtigkeit dieses Aspekts, wenn man im Ausland lebt. Bitte an ihre Freunde, nicht mehr davon zu sprechen. Ende des Witwerdaseins des R. Notwendigkeit der ehelichen Zweisamkeit. Warten des Comte Hompesch auf CdS. Häufiger Umgang mit H. Interesse der Mlle Dahmen für R. und sein Bulletin.
3976		Brief	2022-10-25 13:48:13	C06/S43/427-429	1819-05-14	Salm, Constance de	Raboteau, Pierre Paul 	Nachfrage und Anteilnahme an der Situation des R. Fußnote: Umzug des R. nach La Rochelle nach dessen Entlassung aus dem Ministerium vermutlich aufgrund seiner Vorliebe für Literatur. CdS hat ihm in vergleichbaren Situationen vertraut. Verbindendes Element zwischen CdS und R.: Entfernung von dem Land der Aufklärung. Erleichterung durch Korrespondenz. Trauer über Abreise aus Paris und Abgabe ihres Hauses an einen Fremden und Eindruck, als sähe sie dies alles zum letzten Mal. Virtuelle Grenze zwischen CdS und ihrem Land. Wunsch, dort zu bleiben, wo man bekannt und geschätzt ist. Schwierigerer Umgang mit solchen Situationen mit 50 als mit 25 Jahren. Bewusstsein der CdS, dass sie Vernunft und Ehre von ihrem Lebensideal entfernen. Eine nicht genannte Angelegenheit könnte CdS bis nach Dyck verfolgen und Zufriedenheit SRDs mit einem diesbezüglichen Brief. Absicht der CdS, sich in Dyck ein Leben nach ihrem Geschmack zu schaffen. Erinnerungen verderben ihr viele Freuden. Notwendigkeit, sich zu entscheiden, und gleicher Rat an R. Um 2 Tage verschobene Abreise aus Paris und Beschäftigung mit einer ärgerlichen Angelegenheit. Selbstverständnis der Pariser, die nicht wissen, wie anstrengend das viele Reisen und wie traurig der Abschied ist. Auf CdS bezogenes Sprichwort: Alte Bäume soll man nicht verpflanzen. Voraussage, dass R. sich in La Rochelle einleben wird. Die Begeisterung der Pariser für „L'esprit de parti” sieht man anders, wenn man abgereist ist. Wiedergefundenes Bedürfnis nach öffentlicher Ordnung. Frage zur Position des R. Ruhige Niederschrift dieses Briefs. Unsicheres Wiedersehen zwischen R. und CdS und Hypothese eines Besuchs der CdS in La Rochelle.
3977		Brief	2022-10-26 07:01:57	C06/S43/410-411	1818-12-06	Salm, Constance de	Raboteau, Pierre Paul 	Belastungen der CdS durch den Kongress in Aachen: Unterbrechung ihres ruhigen und arbeitsamen Lebens, traurige Situation ihrer Tochter, Annahme von Einladungen und Ausrichten von Abendgesellschaften, unvorhergesehenes Ereignis. Die so gewonnenen Vorteile gleichen die Belastungen nicht aus. Hohe finanzielle Ausgaben. Rückkehr nach Dyck, wo verschiedene Aufgaben auf CdS warten. Abreise nach Paris im Januar, um ihrer Tochter zu helfen. Befürchtung, dass sie L.B. Francq nicht mehr wiedersehen wird. Reise mit Unterbrechung in Brüssel aufgrund einer dort zu erledigenden Angelegenheit.
3978		Brief	2022-10-27 13:09:40	C06/S43/402-403	1818-10-13	Salm, Constance de	Raboteau, Pierre Paul 	Briefrückstand der CdS durch verschiedene Beschäftigungen seit ihrer Ankunft in Aachen: Bekanntschaften, Vorstellungen, Bälle, Besuche etc. Zusendung einiger Strophen, die R. nur den Lachabeaussière zu lesen geben soll aufgrund der anstehenden Veröffentlichung im „Almanach des Muses” und der Lektüre im Athénée des arts. Verhinderter Ballonaufstieg der E. Garnerin. Ballonaufstieg (?) des Königs. Ärger der Garnerin angesichts eines erfolgreichen Aufstiegs W. Reichards. Vorrang Frankreichs in diesem Bereich. Gesang der Mme Catalani. Von M. Lachabeaussière empfohlener Violinist.
3979		Brief	2022-10-27 10:05:33	C06/S43/444-446	1819-07-20	Salm, Constance de	Raboteau, Pierre Paul 	Verzögertes Antwortschreiben aufgrund einer „foule de malheurs“, ihre Hausangestellten betreffend: Schwere Krankheit des Sekretärs Ravelli, dessen Familie gegenüber CdS ein schlechtes Gewissen hat. Gesundheitszustand der CdS. Krankheit einer weiteren Hausangestellten der CdS. Überdies Scherereien mit einem Knecht, den sie wegschicken musste. Beschwerliches Leben der CdS. Arbeit am Roman [„24 heures“?]. Literarische Neuigkeiten aus Paris: Discours von Lemontey. Ausführungen über Gewohnheiten, die man im Alter nur noch schwer ändern kann. Anspielungen auf ihr Wohlbefinden und das Leben an den zwei Orten (Paris/Dyck). Vergleich des Stadtlebens mit dem Leben in einem Schloss, in dem CdS die Anregungen von außen fehlen. Gesundheitszustand Mlle Raboteaus. Bedauert, keine Briefe von Langlès und Thurot zu erhalten. Erwähnt den Besuch von Prinz Wilhelm I., der sie zum Essen eingeladen hat.
3980		Brief	2022-10-27 12:28:34	C06/S43/458-460	1819-10-04	Salm, Constance de	Raboteau, Pierre Paul 	Schweigen der CdS durch Unmöglichkeit, echten Freunden kurze Briefe zu schreiben. Anstrengendes und langsames Abfassen langer Briefe. Freude über gute Neuigkeiten des R. Schlechter Gesundheitszustand der Mme Raboteau. Wiederaufleben des R. durch seine Enkelkinder und ähnliche Situation der CdS. Anstrengende Sorge und Überwachen und Zukunft der Enkel. Verbergen ihrer Zuneigung. Lob der Verse des R. und Bitte um vollständige Zusendung. Unzufriedenheit der CdS mit ihren Versen über eine stehen gebliebene Uhr trotz einiger guter Strophen. Abschrift dieser Verse. Fortsetzung und Korrektur des Briefs. Zufriedenheit des R. und der CdS mit den Pariser Freunden. Diesbezüglicher Kummer oft nur durch verspätete Briefe. CdS als Fremde in ihrem Land könnte sich nie an dessen Gleichgültigkeit gewöhnen. Freunde als wirkliches Heimatland. Zuneigung für das Land, in dem sie wohnt, durch dortige Bekanntschaften. Andere Bekanntschaften als in Paris, aber diese passen zu ihrem Alter. Unnötige Sorge ihrer Freunde trotz manchmal berechtigter Melancholie der CdS. Anspielung auf einen echten Kummer. Entschluss der CdS, aus Dyck ihren Hauptwohnsitz zu machen und dadurch Bestreben, die Gärten so elegant wie in Frankreich umzuorganisieren. Arbeit des englischen Gartenarchitekten Blaikie. Dadurch Änderung des „barbarischen” Eindrucks. Lustige Vorstellung eines Lebens in einem Schloss à la Radcliffe. Angenehmeres Wohnen in einem Umfeld, das man seit der Kindheit gewohnt ist. Positives Urteil über M. Blaikie, der auch das Geburtshaus der CdS und ihre Familie kennt. 6 Nationalitäten in Dyck. Genesung und Faulheit des M. Ravelli. Bitte der CdS, nicht Ponce (der ihn vermittelt hat) zu verraten, dass sie Ravelli loswerden will. Fertigstellung des Briefs nach erneuter Übersetzung.
3981		Brief	2022-10-27 13:09:40	C06/S43/499-503	1820-03-03	Salm, Constance de	Raboteau, Pierre Paul 	Wunsch, Punkt für Punkt auf Brief des R. zu antworten. Schwierigkeit der Veröffentlichung einer Schrift durch große Entfernung. Schrecken und Unglauben über die Ermordung des Duc de Berry. Schrecken ihres Lebens im Vergleich zur Generation der Väter. Zufriedenheit über den Druck ihrer Schrift bei Arthus-Bertrand und dadurch Entlastung ihrer Freunde. Interesse des Verlegers, die Schrift mehr anzukündigen, als von CdS gewollt. Vorteile der durch diese Veröffentlichung in Frankreich erworbenen moralischen Position in Deutschland als Preis für Kritiken. Vorteile der Geistesarbeit. Bevorzugung des letzten Teils der Schrift. Bitte um Zusendung von Artikeln über diese Schrift. Wichtigkeit, über alles informiert zu sein. Schwierigkeit, für ihren Roman in Prosaform zu schreiben. Rs Erwähnung einer Schrift der CdS im „Almanach”. Anonymer Brief eines Mitglieds der Académie de Nancy als Erwiderung auf eine Schrift („Discours sur la richesse de la rime”) in Versform. Verärgerung der CdS bei Abfassen der Schrift über den Ton ihrer Gegner. Wichtigkeit der Umgangsformen bei einer Diskussion. Zusendung ihrer letzten Schrift an ihre Gegner. Ärgerliche Angelegenheit: Ihr Gegner soll nicht denken, dass sie durch ihn die Schrift veröffentlicht hat. Zufriedenheit der CdS mit ihrer Vorgehensweise. Verzögerung der Angelegenheit durch Gerede. Warten auf Meinung ihrer Freunde. Meinung mancher Leute: Wer einen Vorteil hat, sollte sich darauf beschränken. In diesem Fall wäre CdS eine „grande dame“ geblieben und hätte sich nicht mit Literatur beschäftigt. Talent als größte Qualität der CdS. Schwierigkeiten der Anerkennung talentierter Frauen. Offene Haltung Rs oder La Chabeaussières. Krankheit eines Mitglieds der Familie des Letzteren und Korrespondenz zw. ihm und CdS. Stockende Korrespondenz mit vielen anderen Freunden aufgrund deren vielseitiger Beschäftigungen. Gezwungenes Verständnis der CdS. Tod des Sobry. Durch Entfernung, Alter und Tod ihrer Freunde Desillusionierung der CdS von Paris. Erkenntnis im Alter: Möglichkeit eines glücklichen Lebens fern vom Wahn der Stadt Paris. Unerwartete Vorteile eines ruhigen Lebens. Anpassung als größte menschliche Stärke und diesbezügliche Übereinstimmung mit R. Bevorstehende Abreise der Tochter der CdS. Unklarer Auszug des Botschafters aus Pariser Wohnung der CdS. Arbeit hält CdS in Dyck fest. Schwieriger Charakter des Landes als Grund, nicht aufzugeben. Gedicht der CdS über schwierige Leute. Unbeabsichtigte Länge des Briefs. Freundschaftsbekundung. Schwer lesbare Schrift. Schmerzen der CdS. Unwille, sich zu behandeln zu lassen, und Vertrauen auf Ernährung und Bewegung. Tod der Mme Potier.
3982		Brief	2022-10-26 07:01:57	C06/S43/556-560	1820-05-20	Salm, Constance de	Raboteau, Pierre Paul 	Unterbrechung des Briefs durch lange Krankheit der CdS. Gute Aufnahme ihrer „Epîtres à un honnête homme“, wie er aus den Zeitungen ersehen kann. Die vielen Reaktionen haben CdS allerdings anschließend dazu verpflichtet, sich an die entsprechenden wichtigen Personen zu richten. CdS stimmt nicht in allen Punkten mit der Kritik Raboteaus an ihrer Epître überein und rechtfertigt sich für bestimmte Aspekte ihres Werks. Zählt die Zeitungen auf, die ihre Epître besprochen haben: „Journal de Paris“, „Le Censeur“, „L’Indépendant“, „Le Mémorial“, „Les Archives“, „Le Conservateur“. Bittet Raboteau um Neuigkeiten aus seinem Leben. Im „Journal de Paris“ sind auch Verse von ihm besprochen worden („à votre papier blanc“). Korrespondenz mit de la Chabeaussière. Gesundheitszustand und Altern der CdS. Gemütszustand der CdS, die die langen Reisen nach Paris und wieder zurück als immer beschwerlicher empfindet. Aufenthalte in Paris bereiten ihr mittlerweile mehr Pein als die Zeit in Dyck. Vergleicht das Leben in Paris bzw. den Aufenthalt dort mit einem Theaterbesuch, der den Geist erfrischt. Das Schreiben in Dyck verbindet sie mit dem Universum. Fürchtet um ihr zukünftiges Leben in Paris und ihren Freundeskreis, den sie auf die Entfernung nur schwer aufrechterhalten kann. Erwähnt Aufenthalt Minettes in Dyck. Aufenthalt eines Engländers, Blaikie, der die Gartenarbeit erledigt und mit dem Minette anscheinend die Rückfahrt antreten will. CdS soll sich um ihr drittgeborenes Enkelkind kümmern. Erwähnt ihr unliebsame Kontakte ihrer Tochter mit „einer gewissen Person“ in Paris. CdS sorgt sich um das Leben und die Zukunft der Tochter, die Witwe ist. Beneidet Raboteau darum, so nah in Kontakt mit der Kunst zu sein, denn ihr fehlt die Anregung. Ist besorgt um den Gesundheitszustand der Mme Raboteau. Erwähnt den Besuch eines berühmten „Gastes“, der inhaltlich offensichtlich in einem Zusammenhang mit ihrer Epître steht.
3989		Brief	2022-10-26 12:12:49	C01/S04/059-066	1821-02-08	Salm, Constance de	Raboteau, Pierre Paul 	Wiederaufnahme der Korrespondenz nach einem halben Jahr Krankheit. Unterstützung durch SRD, die drei Enkelkinder und Freunde. Beschreibung der Wahnvorstellungen der CdS während ihrer Krankheit. Milderung durch den sich ankündigenden Frühling. Bitte an R., die Briefe zu verbrennen, die sie ihm in dieser Zeit geschrieben hätte. Frage, ob er noch Klärungsbedarf hat – u.a. da die französische Presse über das Drama ausführlich berichtet hatte („Journal de Paris“, „Moniteur“), und das „Journal des débats“ falsche Informationen enthalten hatte, da es diese aus einer deutschen Zeitung ohne Prüfung übernommen hatte. Geschichte einer Wahrsagung durch Handlesen im Sommer 1819 (Aussage eines Botanikers aus Bonn). Bei Minette wurden Briefe des Althoff gefunden, die zwei gewaltsame Erpressungsszenen bezeugen. Er soll zudem das Gerücht verbreitet haben, dass CdS und Minette in eine Heirat nicht einwilligten aus Hass gegen das Militär, die Protestanten und die Preußen usw. Fortsetzung 13. Februar: Erneute Anfälle der CdS bei der Erinnerung an die Tragödie. Version der CdS über die Erinnerung an die Zeit vor dem Tod der Minette und die Intrigen des Althoff. Einträge aus dem Journal der Minette, welche dessen Drohungen bezeugen. Althoff erlangte das letzte Treffen unter einem Vorwand. Vorheriger Brief der Minette an die Frau des Oberst (?), die ihr empfiehlt, CdS zu informieren. Befürchtungen der CdS und des SRD, die Minette ermutigten, Dyck zu verlassen und Abstand von Althoff zu halten. Beschreibung der Tragödie, wie CdS sie vor Ort erfahren hat. Frage, ob sie die Wahrheit für die Öffentlichkeit drucken lassen sollte? Journal der Minette ist nun in ihrem Schreibtisch aufbewahrt.
